customer_rank,subscription_probability,predicted_subscription,campaign_priority,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
9134,0.435455,no,Medium,39,admin.,married,high.school,no,no,yes,cellular,may,thu,105,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
9135,0.435386,no,Medium,37,housemaid,single,high.school,no,yes,no,cellular,may,thu,142,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
9136,0.435382,no,Medium,39,blue-collar,single,basic.4y,no,no,no,cellular,may,tue,231,4,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,no
9137,0.435362,no,Medium,44,blue-collar,single,professional.course,no,yes,no,cellular,may,mon,64,1,999,0,nonexistent,-1.8,92.893,-46.2,1.264,5099.1,no
9138,0.435293,no,Medium,31,admin.,single,university.degree,no,no,no,cellular,may,fri,56,1,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,no
9139,0.435262,no,Medium,51,management,married,university.degree,no,no,no,cellular,may,fri,203,2,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
9140,0.435256,no,Medium,43,technician,married,professional.course,no,yes,no,cellular,may,mon,618,1,999,1,failure,-1.8,92.893,-46.2,1.244,5099.1,yes
9141,0.435241,no,Medium,34,management,single,high.school,no,yes,yes,cellular,nov,wed,201,2,6,1,success,-0.1,93.2,-42.0,4.12,5195.8,no
9142,0.435231,no,Medium,38,blue-collar,married,basic.4y,unknown,yes,no,cellular,may,mon,178,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
9143,0.435223,no,Medium,32,services,single,high.school,no,yes,no,cellular,may,fri,583,2,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
9144,0.435222,no,Medium,39,blue-collar,married,basic.6y,no,no,no,cellular,may,fri,138,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
9145,0.435212,no,Medium,35,technician,married,professional.course,no,no,no,cellular,may,wed,66,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no
9146,0.435192,no,Medium,38,admin.,single,high.school,no,yes,no,cellular,may,tue,100,4,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no
9147,0.435186,no,Medium,57,blue-collar,married,basic.9y,no,yes,no,cellular,may,tue,269,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,no
9148,0.435186,no,Medium,57,blue-collar,married,basic.9y,no,yes,no,cellular,may,tue,399,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,no
9149,0.435174,no,Medium,22,blue-collar,single,basic.6y,no,no,no,cellular,jul,fri,100,4,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
9150,0.435162,no,Medium,35,student,single,high.school,no,no,yes,telephone,may,fri,2680,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,yes
9151,0.435146,no,Medium,30,technician,married,basic.9y,no,yes,no,cellular,may,fri,54,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
9152,0.435126,no,Medium,32,blue-collar,married,basic.6y,unknown,yes,no,cellular,may,wed,81,3,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no
9153,0.435124,no,Medium,30,admin.,married,university.degree,no,no,no,cellular,may,tue,22,4,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no
9154,0.435124,no,Medium,47,blue-collar,married,high.school,no,yes,no,cellular,may,fri,934,2,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,yes
9155,0.435094,no,Medium,46,management,married,university.degree,no,no,no,cellular,may,mon,123,2,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
9156,0.435076,no,Medium,36,admin.,single,professional.course,no,no,no,cellular,apr,fri,122,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
9157,0.435074,no,Medium,38,student,divorced,unknown,no,no,no,cellular,may,tue,244,3,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no
9158,0.435056,no,Medium,51,blue-collar,divorced,high.school,no,no,no,cellular,may,tue,131,2,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no
9159,0.435054,no,Medium,27,admin.,married,high.school,no,yes,yes,cellular,may,thu,201,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
9160,0.435037,no,Medium,32,technician,married,basic.9y,no,yes,no,cellular,may,tue,500,2,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,yes
9161,0.434904,no,Medium,33,blue-collar,married,basic.9y,no,no,no,cellular,may,fri,728,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,yes
9162,0.434904,no,Medium,33,blue-collar,married,basic.9y,no,no,no,cellular,may,fri,428,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
9163,0.434896,no,Medium,29,self-employed,married,university.degree,no,yes,yes,cellular,nov,fri,729,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,yes
9164,0.434866,no,Medium,60,retired,married,high.school,no,no,no,cellular,may,thu,512,3,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
9165,0.43486,no,Medium,36,blue-collar,divorced,basic.9y,no,no,no,cellular,may,wed,129,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no
9166,0.434829,no,Medium,35,blue-collar,married,basic.4y,no,yes,no,cellular,may,tue,65,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,no
9167,0.434734,no,Medium,33,technician,married,professional.course,no,no,no,cellular,may,fri,290,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
9168,0.434709,no,Medium,31,technician,single,university.degree,no,yes,no,cellular,may,mon,120,2,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
9169,0.43466,no,Medium,34,blue-collar,married,high.school,no,yes,no,cellular,may,wed,96,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no
9170,0.434641,no,Medium,27,self-employed,married,basic.9y,no,yes,no,cellular,may,wed,285,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no
9171,0.434629,no,Medium,40,retired,married,basic.4y,unknown,yes,no,cellular,jul,fri,1689,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,yes
9172,0.434554,no,Medium,37,admin.,single,high.school,no,no,no,cellular,apr,thu,617,1,999,1,failure,-1.8,93.075,-47.1,1.41,5099.1,no
9173,0.434552,no,Medium,32,services,married,basic.9y,no,yes,no,cellular,may,wed,53,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no
9174,0.434472,no,Medium,29,blue-collar,single,basic.9y,no,yes,no,cellular,may,fri,607,1,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,no
9175,0.434469,no,Medium,34,blue-collar,married,basic.9y,no,no,no,cellular,apr,mon,231,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
9176,0.434465,no,Medium,44,technician,married,professional.course,no,no,no,cellular,may,mon,132,3,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
9177,0.43444,no,Medium,33,blue-collar,married,basic.6y,unknown,yes,no,cellular,jul,fri,63,2,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
9178,0.434403,no,Medium,53,blue-collar,divorced,basic.9y,no,yes,no,cellular,may,fri,509,3,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
9179,0.434357,no,Medium,35,technician,single,unknown,no,no,no,cellular,may,thu,745,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,yes
9180,0.434355,no,Medium,32,housemaid,married,basic.4y,no,yes,yes,cellular,may,fri,340,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
9181,0.434328,no,Medium,37,blue-collar,married,basic.6y,no,no,no,cellular,may,mon,327,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
9182,0.434328,no,Medium,37,blue-collar,married,basic.6y,no,no,no,cellular,may,mon,54,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
9183,0.434288,no,Medium,44,management,married,university.degree,no,yes,no,cellular,may,tue,281,2,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,no
9184,0.434282,no,Medium,28,services,single,university.degree,no,no,no,telephone,jun,mon,215,1,999,0,nonexistent,-1.7,94.055,-39.8,0.72,4991.6,no
9185,0.434208,no,Medium,25,services,single,high.school,no,no,no,cellular,may,thu,213,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no
9186,0.434195,no,Medium,26,admin.,single,university.degree,no,yes,no,cellular,may,mon,365,5,999,0,nonexistent,-1.8,92.893,-46.2,1.264,5099.1,no
9187,0.43419,no,Medium,39,admin.,married,university.degree,no,no,no,cellular,may,tue,614,3,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,yes
9188,0.434174,no,Medium,40,blue-collar,single,basic.4y,no,no,no,cellular,may,tue,218,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no
9189,0.434168,no,Medium,45,admin.,married,university.degree,no,yes,no,cellular,may,fri,160,1,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,no
9190,0.434166,no,Medium,34,blue-collar,married,basic.9y,no,no,no,cellular,may,fri,423,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,yes
9191,0.434157,no,Medium,46,technician,married,professional.course,no,no,no,cellular,may,tue,87,2,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no
9192,0.434141,no,Medium,28,blue-collar,married,basic.4y,no,no,no,cellular,may,mon,505,2,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
9193,0.434141,no,Medium,28,blue-collar,married,basic.4y,no,no,no,cellular,may,mon,52,2,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
9194,0.434141,no,Medium,28,blue-collar,married,basic.4y,no,no,no,cellular,may,mon,87,2,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
9195,0.434132,no,Medium,42,services,married,high.school,no,no,no,cellular,apr,fri,277,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
9196,0.434113,no,Medium,58,technician,divorced,university.degree,no,no,no,cellular,may,thu,181,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no
9197,0.434029,no,Medium,36,blue-collar,divorced,basic.9y,no,no,no,cellular,may,wed,323,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no
9198,0.433996,no,Medium,31,admin.,married,university.degree,no,yes,no,telephone,nov,mon,44,1,999,0,nonexistent,-0.1,93.2,-42.0,4.733,5195.8,no
9199,0.433975,no,Medium,28,technician,single,high.school,no,yes,no,cellular,may,mon,134,3,999,1,failure,-1.8,92.893,-46.2,1.354,5099.1,no
9200,0.433944,no,Medium,30,blue-collar,married,basic.4y,no,no,yes,cellular,may,mon,255,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
9201,0.433938,no,Medium,40,blue-collar,married,high.school,no,no,no,cellular,apr,tue,43,3,999,1,failure,-1.8,93.075,-47.1,1.453,5099.1,no
9202,0.433922,no,Medium,28,admin.,married,high.school,no,yes,no,cellular,may,wed,293,3,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no
9203,0.433895,no,Medium,29,blue-collar,married,basic.9y,no,no,no,cellular,may,fri,851,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
9204,0.433874,no,Medium,31,blue-collar,single,high.school,no,yes,no,cellular,may,wed,291,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no
9205,0.433874,no,Medium,31,blue-collar,single,high.school,no,yes,no,cellular,may,wed,125,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no
9206,0.433865,no,Medium,33,admin.,married,basic.9y,no,no,no,cellular,may,tue,127,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,no
9207,0.43381,no,Medium,33,admin.,married,university.degree,no,yes,no,cellular,may,fri,317,2,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
9208,0.433803,no,Medium,41,blue-collar,married,basic.4y,no,yes,no,cellular,may,fri,232,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
9209,0.433778,no,Medium,26,admin.,single,basic.9y,unknown,yes,yes,cellular,may,thu,161,2,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no
9210,0.433776,no,Medium,27,student,single,university.degree,no,no,no,cellular,may,wed,274,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no
9211,0.433753,no,Medium,30,admin.,single,university.degree,no,no,no,cellular,may,fri,197,1,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,no
9212,0.433723,no,Medium,30,services,married,high.school,no,no,no,cellular,may,mon,286,3,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
9213,0.4337,no,Medium,36,management,married,basic.9y,no,yes,yes,cellular,may,wed,438,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no
9214,0.433697,no,Medium,43,admin.,divorced,basic.9y,no,yes,no,cellular,may,wed,321,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no
9215,0.433681,no,Medium,36,self-employed,married,basic.9y,unknown,yes,yes,cellular,aug,thu,593,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,yes
9216,0.433672,no,Medium,33,services,married,high.school,no,yes,no,cellular,may,tue,737,3,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,yes
9217,0.433664,no,Medium,34,blue-collar,married,basic.9y,no,no,no,cellular,may,tue,169,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,no
9218,0.433664,no,Medium,27,blue-collar,married,basic.4y,unknown,no,no,cellular,may,mon,877,7,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,yes
9219,0.433634,no,Medium,38,blue-collar,single,high.school,no,no,no,cellular,may,fri,136,2,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
9220,0.433432,no,Medium,29,technician,single,high.school,no,no,no,cellular,may,thu,62,4,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
9221,0.43341,no,Medium,37,blue-collar,married,basic.9y,no,yes,no,cellular,apr,mon,186,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
9222,0.433409,no,Medium,36,technician,married,professional.course,no,yes,no,cellular,may,fri,157,4,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
9223,0.43339,no,Medium,29,technician,single,university.degree,no,no,no,cellular,may,thu,138,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
9224,0.433389,no,Medium,33,admin.,single,high.school,unknown,yes,no,cellular,may,thu,175,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
9225,0.433368,no,Medium,28,blue-collar,single,basic.9y,no,yes,no,cellular,may,thu,176,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
9226,0.433336,no,Medium,45,admin.,married,university.degree,no,no,no,cellular,may,tue,198,2,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no
9227,0.433293,no,Medium,32,admin.,married,university.degree,no,yes,no,cellular,may,fri,374,2,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
9228,0.433204,no,Medium,50,blue-collar,married,basic.4y,no,no,no,telephone,aug,tue,39,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
9229,0.4332,no,Medium,31,entrepreneur,single,university.degree,no,yes,no,cellular,may,thu,633,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,yes
9230,0.43319,no,Medium,46,unemployed,married,basic.9y,no,yes,no,cellular,may,mon,205,1,999,1,failure,-1.8,92.893,-46.2,1.264,5099.1,no
9231,0.433179,no,Medium,25,services,single,high.school,no,yes,no,cellular,may,thu,239,3,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no
9232,0.433132,no,Medium,38,admin.,single,unknown,no,yes,no,cellular,may,fri,191,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
9233,0.433119,no,Medium,30,blue-collar,married,basic.6y,unknown,yes,no,cellular,jul,fri,50,4,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
9234,0.433114,no,Medium,40,technician,single,professional.course,no,yes,no,cellular,apr,fri,53,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
9235,0.433049,no,Medium,36,services,divorced,university.degree,no,no,no,cellular,may,fri,67,4,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,no
9236,0.433029,no,Medium,47,blue-collar,divorced,basic.9y,no,no,no,cellular,may,thu,16,8,6,2,failure,-1.8,92.893,-46.2,1.266,5099.1,no
9237,0.433018,no,Medium,57,blue-collar,married,basic.9y,no,no,no,cellular,may,fri,199,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
9238,0.432996,no,Medium,46,blue-collar,divorced,basic.9y,no,no,no,cellular,may,wed,426,3,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no
9239,0.43295,no,Medium,48,admin.,married,basic.4y,no,yes,no,cellular,apr,fri,224,3,999,2,failure,-1.8,93.075,-47.1,1.405,5099.1,no
9240,0.43295,no,Medium,35,admin.,single,university.degree,no,yes,yes,cellular,nov,fri,529,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,yes
9241,0.432939,no,Medium,28,student,single,university.degree,no,yes,no,cellular,may,fri,126,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
9242,0.432903,no,Medium,36,admin.,married,university.degree,no,yes,no,cellular,may,fri,334,3,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
9243,0.43289,no,Medium,36,technician,married,professional.course,no,no,no,cellular,may,tue,541,2,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no
9244,0.432878,no,Medium,34,technician,married,professional.course,no,no,no,cellular,may,tue,278,2,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no
9245,0.43286,no,Medium,31,blue-collar,single,basic.9y,no,no,no,cellular,may,thu,191,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,yes
9246,0.43286,no,Medium,31,blue-collar,single,basic.9y,no,no,no,cellular,may,thu,59,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
9247,0.432847,no,Medium,49,services,married,basic.6y,no,no,yes,cellular,apr,fri,383,1,999,0,nonexistent,-1.8,93.075,-47.1,1.479,5099.1,no
9248,0.432824,no,Medium,35,blue-collar,married,basic.9y,no,no,no,cellular,may,fri,349,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
9249,0.432817,no,Medium,37,self-employed,married,university.degree,no,yes,no,cellular,may,fri,279,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
9250,0.432808,no,Medium,55,admin.,married,basic.4y,no,yes,no,cellular,apr,fri,548,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
9251,0.432736,no,Medium,41,blue-collar,single,basic.9y,no,yes,yes,cellular,may,wed,366,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no
9252,0.4327,no,Medium,27,blue-collar,single,basic.6y,no,no,no,telephone,jul,mon,9,1,999,0,nonexistent,-1.7,94.215,-40.3,0.889,4991.6,no
9253,0.432676,no,Medium,53,blue-collar,single,unknown,no,yes,no,cellular,may,wed,320,4,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no
9254,0.43264,no,Medium,41,blue-collar,married,basic.4y,no,yes,no,cellular,may,tue,1101,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,no
9255,0.43264,no,Medium,41,blue-collar,married,basic.4y,no,yes,no,cellular,may,tue,894,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,yes
9256,0.432624,no,Medium,32,blue-collar,married,basic.9y,no,no,no,cellular,apr,fri,66,2,999,0,nonexistent,-1.8,93.075,-47.1,1.479,5099.1,no
9257,0.432546,no,Medium,32,admin.,married,professional.course,no,no,no,cellular,may,mon,168,2,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
9258,0.432541,no,Medium,50,retired,married,professional.course,no,yes,no,cellular,jul,fri,695,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,yes
9259,0.432514,no,Medium,38,services,married,high.school,no,no,no,cellular,apr,fri,151,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
9260,0.432508,no,Medium,39,entrepreneur,married,high.school,no,no,no,cellular,apr,fri,224,2,999,0,nonexistent,-1.8,93.075,-47.1,1.479,5099.1,no
9261,0.432494,no,Medium,36,admin.,single,high.school,no,yes,no,cellular,may,thu,235,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
9262,0.43247,no,Medium,34,admin.,married,university.degree,no,yes,no,cellular,may,fri,612,1,999,2,failure,-1.8,92.893,-46.2,1.25,5099.1,no
9263,0.432469,no,Medium,29,admin.,single,university.degree,unknown,yes,no,cellular,may,fri,104,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
9264,0.432418,no,Medium,35,blue-collar,single,basic.4y,no,no,no,cellular,may,fri,12,5,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
9265,0.432402,no,Medium,54,management,divorced,professional.course,no,yes,no,cellular,may,tue,121,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no
9266,0.432388,no,Medium,42,blue-collar,married,basic.4y,no,yes,no,cellular,may,fri,58,3,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
9267,0.432385,no,Medium,28,admin.,married,high.school,no,no,no,cellular,may,fri,35,3,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,no
9268,0.432374,no,Medium,31,admin.,single,high.school,no,yes,no,telephone,dec,mon,36,1,999,0,nonexistent,-0.2,92.756,-45.9,3.816,5176.3,no
9269,0.432361,no,Medium,41,blue-collar,married,basic.9y,no,no,no,cellular,may,wed,93,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no
9270,0.432353,no,Medium,29,admin.,unknown,university.degree,no,no,no,cellular,may,fri,264,2,999,1,failure,-1.8,92.893,-46.2,1.259,5099.1,no
9271,0.432324,no,Medium,48,entrepreneur,single,professional.course,no,yes,no,cellular,may,wed,606,3,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no
9272,0.432324,no,Medium,33,admin.,married,university.degree,no,yes,no,cellular,may,mon,86,3,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
9273,0.432274,no,Medium,51,admin.,married,high.school,no,no,no,cellular,may,tue,40,4,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no
9274,0.432274,no,Medium,21,blue-collar,single,basic.9y,no,yes,no,cellular,may,mon,250,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
9275,0.43224,no,Medium,50,blue-collar,married,basic.4y,no,yes,yes,cellular,may,mon,197,2,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
9276,0.432192,no,Medium,45,blue-collar,single,basic.4y,no,yes,no,cellular,may,wed,161,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no
9277,0.432149,no,Medium,24,housemaid,married,basic.9y,no,yes,no,cellular,may,wed,321,4,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no
9278,0.432144,no,Medium,38,blue-collar,married,basic.6y,no,no,no,cellular,may,thu,35,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
9279,0.432112,no,Medium,40,technician,married,high.school,no,yes,no,cellular,may,tue,394,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,no
9280,0.432094,no,Medium,34,technician,married,professional.course,no,yes,no,telephone,sep,mon,157,5,999,0,nonexistent,-1.1,94.199,-37.5,0.879,4963.6,no
9281,0.43204,no,Medium,57,retired,married,basic.6y,no,yes,no,cellular,may,thu,128,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no
9282,0.43203,no,Medium,27,blue-collar,married,unknown,unknown,yes,no,cellular,may,fri,79,4,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
9283,0.431933,no,Medium,27,blue-collar,single,basic.9y,no,yes,no,cellular,may,tue,352,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,no
9284,0.431909,no,Medium,32,self-employed,married,basic.9y,no,no,no,cellular,may,tue,301,2,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,no
9285,0.431845,no,Medium,38,blue-collar,single,basic.4y,no,no,no,cellular,may,thu,121,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
9286,0.431835,no,Medium,33,admin.,married,high.school,no,yes,yes,cellular,may,mon,56,3,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
9287,0.431734,no,Medium,57,technician,married,high.school,no,yes,no,cellular,may,mon,74,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
9288,0.431734,no,Medium,57,technician,married,high.school,no,yes,no,cellular,may,mon,228,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
9289,0.431682,no,Medium,32,admin.,married,high.school,no,yes,yes,cellular,may,wed,231,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no
9290,0.431673,no,Medium,23,student,single,high.school,no,no,no,cellular,may,thu,361,2,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,no
9291,0.431661,no,Medium,27,blue-collar,married,basic.4y,no,yes,no,cellular,may,tue,259,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no
9292,0.431647,no,Medium,40,housemaid,married,basic.9y,no,yes,yes,telephone,apr,wed,169,1,999,1,failure,-1.8,93.075,-47.1,1.445,5099.1,no
9293,0.431624,no,Medium,32,blue-collar,single,basic.6y,no,yes,no,cellular,may,fri,91,4,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
9294,0.431614,no,Medium,24,management,single,university.degree,no,yes,no,cellular,may,thu,513,9,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,yes
9295,0.431613,no,Medium,44,technician,married,professional.course,no,no,no,cellular,may,mon,72,2,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
9296,0.431612,no,Medium,30,blue-collar,married,basic.9y,no,no,no,cellular,may,wed,129,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no
9297,0.431572,no,Medium,37,services,married,high.school,no,yes,yes,cellular,may,thu,436,3,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
9298,0.431549,no,Medium,25,services,married,high.school,no,no,no,cellular,may,tue,171,2,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,no
9299,0.431546,no,Medium,44,blue-collar,married,basic.6y,no,yes,no,telephone,apr,thu,272,2,999,1,failure,-1.8,93.075,-47.1,1.41,5099.1,no
9300,0.431533,no,Medium,36,entrepreneur,married,university.degree,no,yes,no,cellular,may,wed,239,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no
9301,0.431529,no,Medium,43,entrepreneur,married,professional.course,no,yes,no,cellular,may,fri,311,1,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,yes
