customer_rank,subscription_probability,predicted_subscription,campaign_priority,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
3307,0.792184,yes,High,62,technician,married,unknown,no,yes,no,cellular,apr,fri,215,2,999,1,failure,-1.8,93.749,-34.6,0.645,5008.7,no
3308,0.792144,yes,High,60,housemaid,married,basic.4y,no,yes,no,cellular,jun,tue,700,3,999,1,failure,-1.7,94.055,-39.8,0.723,4991.6,yes
3309,0.792001,yes,High,43,blue-collar,married,basic.6y,no,yes,no,cellular,jun,mon,458,6,999,0,nonexistent,-2.9,92.963,-40.8,1.281,5076.2,yes
3310,0.791996,yes,High,32,technician,single,high.school,no,no,no,cellular,jun,tue,430,1,999,1,failure,-2.9,92.963,-40.8,1.262,5076.2,yes
3311,0.791986,yes,High,49,admin.,married,high.school,no,yes,no,cellular,aug,wed,90,2,999,0,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,no
3312,0.791898,yes,High,20,student,single,high.school,no,no,no,cellular,nov,wed,187,2,999,0,nonexistent,-3.4,92.649,-30.1,0.715,5017.5,no
3313,0.791896,yes,High,43,admin.,single,high.school,no,yes,no,cellular,aug,fri,231,3,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,yes
3314,0.79189,yes,High,38,management,married,university.degree,no,no,no,cellular,jul,tue,486,5,999,0,nonexistent,-2.9,92.469,-33.6,0.908,5076.2,yes
3315,0.79186,yes,High,37,admin.,single,university.degree,no,yes,no,cellular,oct,thu,447,3,999,0,nonexistent,-3.4,92.431,-26.9,0.754,5017.5,yes
3316,0.791846,yes,High,30,services,single,high.school,no,yes,no,cellular,oct,mon,385,2,999,0,nonexistent,-3.4,92.431,-26.9,0.739,5017.5,yes
3317,0.791807,yes,High,56,retired,married,university.degree,no,yes,yes,cellular,mar,mon,104,2,999,0,nonexistent,-1.8,92.843,-50.0,1.629,5099.1,no
3318,0.791798,yes,High,68,retired,married,basic.4y,no,yes,no,cellular,jul,wed,665,1,999,0,nonexistent,-2.9,92.469,-33.6,1.029,5076.2,no
3319,0.791611,yes,High,34,admin.,married,university.degree,no,yes,no,cellular,sep,wed,161,1,18,2,failure,-1.1,94.199,-37.5,0.886,4963.6,no
3320,0.791602,yes,High,24,admin.,single,university.degree,no,no,no,cellular,sep,thu,303,1,999,1,failure,-1.1,94.199,-37.5,0.879,4963.6,yes
3321,0.791593,yes,High,52,admin.,married,unknown,no,no,no,telephone,sep,tue,513,13,14,2,failure,-3.4,92.379,-29.8,0.819,5017.5,no
3322,0.791575,yes,High,74,retired,married,high.school,no,yes,no,cellular,aug,thu,1452,1,999,1,failure,-2.9,92.201,-31.4,0.883,5076.2,yes
3323,0.791521,yes,High,58,retired,married,high.school,no,no,no,cellular,aug,tue,585,4,999,0,nonexistent,-2.9,92.201,-31.4,0.838,5076.2,no
3324,0.791516,yes,High,72,retired,married,basic.4y,no,yes,no,cellular,jul,fri,119,9,999,1,failure,-1.7,94.215,-40.3,0.822,4991.6,no
3325,0.791394,yes,High,29,admin.,single,university.degree,no,yes,no,cellular,apr,wed,513,1,5,2,success,-1.8,93.075,-47.1,1.498,5099.1,no
3326,0.791331,yes,High,25,technician,married,professional.course,no,no,no,cellular,jun,wed,595,3,999,1,failure,-2.9,92.963,-40.8,1.26,5076.2,no
3327,0.791316,yes,High,28,admin.,single,university.degree,no,no,no,cellular,aug,wed,202,1,999,0,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,no
3328,0.791316,yes,High,28,admin.,single,university.degree,no,no,no,cellular,aug,wed,332,1,999,0,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,yes
3329,0.791316,yes,High,28,admin.,single,university.degree,no,no,no,cellular,aug,wed,153,1,999,0,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,no
3330,0.791266,yes,High,27,blue-collar,single,basic.9y,no,no,no,cellular,nov,tue,217,1,999,2,failure,-3.4,92.649,-30.1,0.72,5017.5,yes
3331,0.791254,yes,High,32,admin.,single,university.degree,no,yes,yes,cellular,sep,tue,69,2,999,0,nonexistent,-3.4,92.379,-29.8,0.819,5017.5,no
3332,0.791094,yes,High,33,admin.,married,high.school,no,no,no,cellular,aug,wed,321,2,999,0,nonexistent,-2.9,92.201,-31.4,0.854,5076.2,no
3333,0.791061,yes,High,26,student,single,basic.9y,no,unknown,unknown,cellular,oct,tue,92,1,999,1,failure,-3.4,92.431,-26.9,0.742,5017.5,no
3334,0.791013,yes,High,29,admin.,single,high.school,no,yes,yes,cellular,apr,thu,123,3,9,1,success,-1.8,93.075,-47.1,1.41,5099.1,no
3335,0.790989,yes,High,30,admin.,married,university.degree,no,unknown,unknown,cellular,apr,thu,308,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,no
3336,0.790987,yes,High,32,self-employed,single,university.degree,no,yes,no,cellular,sep,wed,372,1,999,0,nonexistent,-3.4,92.379,-29.8,0.781,5017.5,no
3337,0.790937,yes,High,33,services,single,university.degree,no,no,no,cellular,oct,mon,110,2,999,0,nonexistent,-1.1,94.601,-49.5,0.977,4963.6,no
3338,0.790921,yes,High,61,retired,married,professional.course,no,no,no,cellular,aug,tue,219,1,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,yes
3339,0.790902,yes,High,74,retired,married,unknown,no,yes,yes,cellular,oct,wed,251,1,999,0,nonexistent,-3.4,92.431,-26.9,0.742,5017.5,yes
3340,0.790876,yes,High,34,blue-collar,married,high.school,no,yes,no,cellular,may,tue,863,1,3,2,success,-1.8,92.893,-46.2,1.344,5099.1,yes
3341,0.790829,yes,High,38,technician,married,university.degree,no,yes,no,cellular,jun,wed,273,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,no
3342,0.790829,yes,High,38,technician,married,university.degree,no,yes,no,cellular,jun,wed,171,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,no
3343,0.790774,yes,High,69,retired,married,professional.course,no,no,yes,cellular,oct,thu,103,1,999,1,failure,-3.4,92.431,-26.9,0.722,5017.5,no
3344,0.790763,yes,High,44,technician,married,university.degree,no,yes,yes,cellular,apr,thu,504,2,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,yes
3345,0.790745,yes,High,31,admin.,married,university.degree,no,no,no,cellular,aug,fri,880,3,999,0,nonexistent,-2.9,92.201,-31.4,0.869,5076.2,yes
3346,0.790624,yes,High,34,blue-collar,married,basic.4y,no,yes,no,cellular,jun,mon,75,2,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,no
3347,0.790624,yes,High,34,blue-collar,married,basic.4y,no,yes,no,cellular,jun,mon,88,2,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,no
3348,0.79062,yes,High,75,retired,married,basic.4y,no,no,no,cellular,apr,tue,186,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
3349,0.790604,yes,High,30,management,single,university.degree,no,no,yes,cellular,jun,fri,244,7,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,yes
3350,0.790561,yes,High,48,admin.,married,university.degree,no,yes,no,cellular,apr,thu,220,2,999,1,failure,-1.8,93.749,-34.6,0.644,5008.7,no
3351,0.790528,yes,High,41,admin.,married,university.degree,no,yes,no,telephone,aug,thu,345,1,9,3,failure,-1.7,94.027,-38.3,0.899,4991.6,yes
3352,0.790518,yes,High,74,retired,married,university.degree,no,yes,no,cellular,aug,wed,239,2,999,1,failure,-2.9,92.201,-31.4,0.879,5076.2,yes
3353,0.790488,yes,High,57,admin.,married,university.degree,no,yes,no,cellular,jun,mon,161,2,999,0,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,no
3354,0.790483,yes,High,56,management,married,professional.course,no,no,no,cellular,jul,wed,291,2,999,0,nonexistent,-2.9,92.469,-33.6,1.085,5076.2,no
3355,0.79046,yes,High,32,student,married,high.school,no,yes,no,telephone,dec,wed,135,3,999,1,failure,-3.0,92.713,-33.0,0.715,5023.5,no
3356,0.790436,yes,High,69,retired,divorced,basic.4y,no,yes,no,cellular,apr,mon,453,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes
3357,0.790393,yes,High,63,technician,married,professional.course,no,no,no,cellular,oct,tue,157,1,999,0,nonexistent,-3.4,92.431,-26.9,0.728,5017.5,no
3358,0.790393,yes,High,63,technician,married,professional.course,no,no,no,cellular,oct,tue,259,1,999,0,nonexistent,-3.4,92.431,-26.9,0.728,5017.5,no
3359,0.790332,yes,High,34,blue-collar,married,basic.9y,no,no,yes,cellular,aug,tue,447,1,999,1,failure,-1.7,94.027,-38.3,0.904,4991.6,yes
3360,0.790322,yes,High,66,retired,divorced,basic.4y,no,yes,no,cellular,mar,thu,141,4,999,2,failure,-1.8,93.369,-34.8,0.654,5008.7,no
3361,0.790309,yes,High,48,admin.,married,university.degree,no,no,no,cellular,dec,mon,85,2,999,0,nonexistent,-3.0,92.713,-33.0,0.717,5023.5,no
3362,0.790305,yes,High,35,technician,married,professional.course,no,yes,no,cellular,sep,thu,447,1,999,2,failure,-1.1,94.199,-37.5,0.878,4963.6,no
3363,0.790305,yes,High,35,technician,married,professional.course,no,yes,no,cellular,sep,thu,317,1,999,2,failure,-1.1,94.199,-37.5,0.878,4963.6,no
3364,0.79028,yes,High,36,services,married,high.school,no,yes,yes,cellular,aug,thu,227,2,999,1,failure,-2.9,92.201,-31.4,0.873,5076.2,yes
3365,0.790144,yes,High,62,technician,married,unknown,no,no,no,cellular,mar,mon,105,2,999,0,nonexistent,-1.8,93.369,-34.8,0.646,5008.7,no
3366,0.790103,yes,High,62,blue-collar,married,unknown,no,no,no,cellular,oct,fri,73,3,999,0,nonexistent,-1.1,94.601,-49.5,0.972,4963.6,no
3367,0.790077,yes,High,37,services,single,high.school,no,yes,no,cellular,jun,mon,195,3,999,0,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,no
3368,0.790047,yes,High,29,technician,married,university.degree,no,yes,no,cellular,jul,wed,896,2,999,0,nonexistent,-2.9,92.469,-33.6,1.029,5076.2,yes
3369,0.789965,yes,High,78,retired,divorced,basic.6y,no,no,no,cellular,oct,fri,631,2,999,2,failure,-3.4,92.431,-26.9,0.72,5017.5,no
3370,0.789929,yes,High,30,blue-collar,married,high.school,no,yes,no,cellular,aug,fri,252,1,999,0,nonexistent,-2.9,92.201,-31.4,0.849,5076.2,yes
3371,0.789805,yes,High,50,admin.,single,basic.9y,no,yes,no,cellular,jun,wed,343,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,no
3372,0.789773,yes,High,63,housemaid,married,basic.4y,no,no,no,cellular,aug,tue,511,1,999,1,failure,-2.9,92.201,-31.4,0.838,5076.2,yes
3373,0.789756,yes,High,45,admin.,married,university.degree,no,yes,no,cellular,jul,wed,106,1,999,0,nonexistent,-2.9,92.469,-33.6,1.029,5076.2,no
3374,0.789751,yes,High,57,retired,married,professional.course,no,yes,no,cellular,nov,thu,124,6,999,0,nonexistent,-1.1,94.767,-50.8,1.031,4963.6,no
3375,0.789737,yes,High,39,admin.,married,high.school,no,yes,no,cellular,jun,tue,165,2,999,1,failure,-1.7,94.055,-39.8,0.702,4991.6,no
3376,0.789692,yes,High,50,technician,single,professional.course,no,yes,yes,cellular,jun,thu,160,1,999,1,failure,-2.9,92.963,-40.8,1.26,5076.2,yes
3377,0.789545,yes,High,56,management,divorced,university.degree,no,no,no,cellular,sep,tue,277,1,999,1,failure,-3.4,92.379,-29.8,0.75,5017.5,yes
3378,0.78954,yes,High,44,admin.,single,university.degree,no,no,no,cellular,aug,thu,492,1,999,2,failure,-1.7,94.027,-38.3,0.904,4991.6,no
3379,0.789506,yes,High,42,technician,married,professional.course,no,yes,no,cellular,aug,wed,246,1,999,0,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,no
3380,0.789495,yes,High,27,self-employed,single,university.degree,no,no,no,cellular,jun,tue,271,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,no
3381,0.789336,yes,High,36,technician,married,professional.course,unknown,no,no,cellular,oct,thu,667,1,999,0,nonexistent,-3.4,92.431,-26.9,0.741,5017.5,yes
3382,0.789297,yes,High,26,student,single,unknown,no,no,no,cellular,sep,thu,81,1,999,1,failure,-3.4,92.379,-29.8,0.809,5017.5,no
3383,0.789283,yes,High,35,unemployed,married,university.degree,no,yes,no,cellular,oct,thu,391,2,999,0,nonexistent,-3.4,92.431,-26.9,0.733,5017.5,no
3384,0.78928,yes,High,35,admin.,single,high.school,no,no,no,cellular,apr,fri,146,2,5,2,success,-1.8,93.075,-47.1,1.405,5099.1,no
3385,0.789193,yes,High,30,unemployed,single,high.school,no,yes,no,cellular,oct,mon,67,1,999,0,nonexistent,-3.4,92.431,-26.9,0.731,5017.5,no
3386,0.789185,yes,High,51,technician,married,professional.course,no,no,yes,cellular,sep,fri,520,1,999,0,nonexistent,-3.4,92.379,-29.8,0.803,5017.5,yes
3387,0.789155,yes,High,60,retired,married,university.degree,no,yes,no,cellular,oct,mon,338,2,999,0,nonexistent,-1.1,94.601,-49.5,1.0,4963.6,no
3388,0.789152,yes,High,24,admin.,single,university.degree,no,yes,no,cellular,apr,thu,103,3,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,no
3389,0.789152,yes,High,24,admin.,single,university.degree,no,yes,no,cellular,apr,thu,342,3,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,yes
3390,0.789105,yes,High,36,admin.,married,high.school,no,no,no,cellular,sep,thu,543,1,999,0,nonexistent,-3.4,92.379,-29.8,0.766,5017.5,yes
3391,0.789005,yes,High,53,technician,divorced,university.degree,no,no,no,cellular,jun,wed,705,1,999,1,failure,-2.9,92.963,-40.8,1.26,5076.2,yes
3392,0.788985,yes,High,54,technician,married,professional.course,no,yes,no,cellular,aug,tue,41,2,999,0,nonexistent,-2.9,92.201,-31.4,0.838,5076.2,no
3393,0.788918,yes,High,53,housemaid,married,high.school,no,yes,no,cellular,jun,thu,94,2,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,no
3394,0.788853,yes,High,33,admin.,married,university.degree,no,yes,no,cellular,jun,tue,64,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,no
3395,0.788853,yes,High,33,admin.,married,university.degree,no,yes,no,cellular,jun,tue,690,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,yes
3396,0.78883,yes,High,36,admin.,married,high.school,no,yes,no,cellular,sep,thu,192,1,999,0,nonexistent,-3.4,92.379,-29.8,0.766,5017.5,no
3397,0.788804,yes,High,33,admin.,single,high.school,no,yes,no,cellular,jun,tue,74,2,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,no
3398,0.788782,yes,High,53,services,married,unknown,no,yes,no,cellular,jun,tue,501,3,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,yes
3399,0.788736,yes,High,55,admin.,married,high.school,no,no,no,cellular,jun,mon,180,1,999,0,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,no
3400,0.788669,yes,High,32,admin.,married,university.degree,no,yes,no,cellular,aug,fri,88,5,999,0,nonexistent,-2.9,92.201,-31.4,0.869,5076.2,no
3401,0.788622,yes,High,32,admin.,married,university.degree,no,yes,no,cellular,jun,thu,105,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,no
3402,0.788596,yes,High,43,admin.,single,university.degree,no,yes,no,cellular,apr,mon,670,4,11,1,success,-1.8,93.075,-47.1,1.405,5099.1,yes
3403,0.788577,yes,High,70,retired,married,basic.4y,no,no,no,cellular,apr,wed,167,2,999,1,failure,-1.8,93.075,-47.1,1.415,5099.1,yes
3404,0.788574,yes,High,33,management,married,university.degree,no,yes,no,cellular,jul,tue,429,1,999,0,nonexistent,-2.9,92.469,-33.6,1.044,5076.2,yes
3405,0.788551,yes,High,32,admin.,married,university.degree,no,yes,no,cellular,oct,fri,94,1,999,0,nonexistent,-3.4,92.431,-26.9,0.73,5017.5,no
3406,0.788402,yes,High,81,retired,married,high.school,no,no,no,cellular,aug,tue,50,3,999,0,nonexistent,-2.9,92.201,-31.4,0.838,5076.2,no
3407,0.788394,yes,High,33,admin.,single,high.school,no,yes,no,cellular,aug,fri,182,2,999,1,failure,-2.9,92.201,-31.4,0.881,5076.2,yes
3408,0.788385,yes,High,35,management,married,university.degree,no,yes,no,cellular,oct,wed,1118,1,999,0,nonexistent,-3.4,92.431,-26.9,0.724,5017.5,no
3409,0.788372,yes,High,26,student,single,high.school,no,yes,no,cellular,jul,tue,432,1,999,0,nonexistent,-2.9,92.469,-33.6,1.044,5076.2,no
3410,0.788372,yes,High,30,entrepreneur,single,university.degree,no,no,no,cellular,apr,thu,202,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,yes
3411,0.788307,yes,High,31,admin.,divorced,university.degree,no,no,no,cellular,mar,mon,248,4,999,0,nonexistent,-1.8,92.843,-50.0,1.56,5099.1,yes
3412,0.788272,yes,High,58,retired,married,basic.4y,no,no,no,cellular,sep,wed,394,1,999,0,nonexistent,-3.4,92.379,-29.8,0.781,5017.5,yes
3413,0.78827,yes,High,49,unemployed,married,professional.course,no,no,no,cellular,jun,tue,229,1,999,0,nonexistent,-2.9,92.963,-40.8,1.252,5076.2,no
3414,0.788105,yes,High,17,student,single,basic.9y,no,unknown,unknown,cellular,aug,fri,498,2,999,1,failure,-2.9,92.201,-31.4,0.869,5076.2,yes
3415,0.788073,yes,High,51,technician,married,professional.course,no,yes,yes,cellular,apr,thu,200,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,yes
3416,0.788043,yes,High,39,unemployed,married,high.school,no,no,no,cellular,aug,thu,192,3,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,yes
3417,0.788025,yes,High,32,services,married,high.school,no,no,no,cellular,aug,tue,205,1,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,no
3418,0.788009,yes,High,30,entrepreneur,single,university.degree,no,yes,no,cellular,apr,thu,666,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,no
3419,0.787959,yes,High,27,blue-collar,married,high.school,no,yes,no,cellular,jun,fri,264,1,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,no
3420,0.787879,yes,High,31,services,married,unknown,no,yes,no,cellular,jun,tue,98,3,999,0,nonexistent,-2.9,92.963,-40.8,1.286,5076.2,no
3421,0.787864,yes,High,51,housemaid,married,unknown,no,yes,yes,cellular,aug,fri,268,1,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,yes
3422,0.787862,yes,High,55,technician,married,professional.course,no,yes,no,cellular,apr,fri,148,2,999,1,failure,-1.8,93.749,-34.6,0.644,5008.7,no
3423,0.787802,yes,High,39,technician,married,professional.course,no,no,no,cellular,apr,thu,208,3,999,1,failure,-1.8,93.749,-34.6,0.64,5008.7,no
3424,0.787663,yes,High,37,admin.,married,high.school,no,no,no,cellular,jul,tue,106,1,999,0,nonexistent,-2.9,92.469,-33.6,1.044,5076.2,no
3425,0.787607,yes,High,33,management,married,university.degree,no,yes,no,cellular,jun,wed,97,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,no
3426,0.787564,yes,High,50,technician,single,professional.course,no,yes,yes,cellular,jun,thu,78,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,no
3427,0.787557,yes,High,31,unemployed,divorced,unknown,no,yes,no,cellular,jun,fri,227,1,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,no
3428,0.787533,yes,High,24,student,single,high.school,no,no,yes,cellular,apr,thu,209,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,yes
3429,0.787533,yes,High,24,student,single,high.school,no,no,yes,cellular,apr,thu,157,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,no
3430,0.787503,yes,High,19,student,single,unknown,no,no,no,cellular,aug,tue,192,1,999,1,failure,-1.7,94.027,-38.3,0.904,4991.6,no
3431,0.7875,yes,High,52,admin.,divorced,university.degree,no,no,no,cellular,nov,tue,213,1,999,0,nonexistent,-3.4,92.649,-30.1,0.715,5017.5,yes
3432,0.787492,yes,High,44,blue-collar,single,professional.course,no,no,no,cellular,mar,mon,239,1,999,0,nonexistent,-1.8,92.843,-50.0,1.811,5099.1,yes
3433,0.787456,yes,High,53,housemaid,married,basic.4y,no,no,yes,cellular,jun,tue,263,2,999,0,nonexistent,-2.9,92.963,-40.8,1.252,5076.2,yes
3434,0.787455,yes,High,66,retired,single,university.degree,no,yes,no,cellular,apr,tue,411,1,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no
3435,0.78744,yes,High,33,technician,single,professional.course,no,yes,no,telephone,mar,tue,244,2,999,0,nonexistent,-1.8,93.369,-34.8,0.646,5008.7,no
3436,0.787398,yes,High,66,retired,married,unknown,no,no,no,cellular,aug,wed,68,3,999,0,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,no
3437,0.787364,yes,High,55,blue-collar,married,basic.4y,no,no,no,cellular,nov,fri,227,2,999,0,nonexistent,-3.4,92.649,-30.1,0.714,5017.5,yes
3438,0.787361,yes,High,76,retired,married,basic.4y,no,yes,no,cellular,aug,thu,550,1,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,yes
3439,0.787359,yes,High,29,blue-collar,single,basic.6y,no,no,no,cellular,aug,fri,260,3,999,0,nonexistent,-2.9,92.201,-31.4,0.869,5076.2,yes
3440,0.787347,yes,High,27,unemployed,single,basic.4y,no,no,no,cellular,jun,tue,238,1,999,2,failure,-1.7,94.055,-39.8,0.761,4991.6,no
3441,0.787311,yes,High,29,blue-collar,married,basic.4y,no,yes,yes,cellular,mar,tue,74,2,999,0,nonexistent,-1.8,92.843,-50.0,1.556,5099.1,no
3442,0.787288,yes,High,37,admin.,single,university.degree,no,yes,yes,cellular,mar,mon,161,2,999,0,nonexistent,-1.8,92.843,-50.0,1.703,5099.1,no
3443,0.787259,yes,High,71,retired,married,basic.4y,no,yes,no,cellular,sep,tue,206,1,999,0,nonexistent,-3.4,92.379,-29.8,0.788,5017.5,yes
3444,0.787241,yes,High,20,student,single,unknown,no,yes,yes,cellular,apr,fri,180,2,999,0,nonexistent,-1.8,93.749,-34.6,0.663,5008.7,no
3445,0.787125,yes,High,41,admin.,single,university.degree,no,unknown,unknown,cellular,apr,thu,1277,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,yes
3446,0.787095,yes,High,31,management,married,university.degree,no,yes,no,cellular,jun,tue,305,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,yes
3447,0.787089,yes,High,59,blue-collar,married,professional.course,no,no,no,telephone,oct,tue,19,1,999,0,nonexistent,-0.1,93.798,-40.4,4.968,5195.8,no
3448,0.787034,yes,High,73,retired,married,basic.4y,no,yes,no,cellular,apr,mon,158,1,6,1,success,-1.8,93.075,-47.1,1.405,5099.1,no
3449,0.787011,yes,High,44,admin.,married,university.degree,no,yes,no,cellular,jun,fri,133,1,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,no
3450,0.787011,yes,High,33,technician,married,professional.course,no,yes,no,cellular,oct,fri,154,2,999,0,nonexistent,-3.4,92.431,-26.9,0.739,5017.5,yes
3451,0.787006,yes,High,29,admin.,single,high.school,no,yes,no,cellular,aug,fri,121,1,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,no
3452,0.787006,yes,High,29,admin.,single,high.school,no,yes,no,cellular,aug,fri,140,1,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,no
3453,0.786987,yes,High,25,admin.,single,university.degree,no,unknown,unknown,cellular,oct,fri,1580,2,999,0,nonexistent,-3.4,92.431,-26.9,0.739,5017.5,no
3454,0.786968,yes,High,33,services,married,high.school,no,no,no,cellular,aug,thu,738,1,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,yes
3455,0.786942,yes,High,24,student,single,high.school,no,yes,yes,cellular,nov,mon,106,1,999,0,nonexistent,-1.1,94.767,-50.8,1.05,4963.6,no
3456,0.786909,yes,High,31,admin.,single,high.school,no,yes,no,cellular,aug,tue,243,2,999,0,nonexistent,-2.9,92.201,-31.4,0.859,5076.2,no
3457,0.786875,yes,High,49,technician,single,university.degree,no,yes,no,cellular,apr,thu,861,2,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,yes
3458,0.786871,yes,High,61,admin.,married,university.degree,no,yes,no,cellular,jun,wed,151,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,no
3459,0.786866,yes,High,25,unemployed,single,university.degree,no,yes,no,cellular,apr,thu,260,2,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,yes
3460,0.786842,yes,High,40,unemployed,single,basic.4y,no,no,no,cellular,jun,tue,459,2,999,0,nonexistent,-2.9,92.963,-40.8,1.252,5076.2,no
3461,0.786765,yes,High,36,admin.,single,university.degree,no,yes,no,cellular,jun,wed,883,1,999,1,failure,-1.7,94.055,-39.8,0.739,4991.6,no
3462,0.786755,yes,High,45,admin.,married,high.school,no,yes,no,cellular,oct,wed,1092,1,999,0,nonexistent,-3.4,92.431,-26.9,0.724,5017.5,no
3463,0.786755,yes,High,46,admin.,married,high.school,no,yes,no,cellular,oct,wed,143,1,999,0,nonexistent,-3.4,92.431,-26.9,0.724,5017.5,no
3464,0.786746,yes,High,54,retired,married,professional.course,unknown,no,no,cellular,aug,tue,76,1,999,0,nonexistent,-2.9,92.201,-31.4,0.838,5076.2,no
3465,0.78661,yes,High,30,student,single,unknown,no,no,no,cellular,dec,mon,69,1,999,1,failure,-3.0,92.713,-33.0,0.717,5023.5,no
3466,0.786594,yes,High,80,retired,married,basic.4y,no,no,no,cellular,aug,wed,207,4,999,0,nonexistent,-2.9,92.201,-31.4,0.854,5076.2,no
3467,0.786521,yes,High,68,retired,married,professional.course,no,no,no,cellular,oct,thu,76,1,999,1,failure,-3.4,92.431,-26.9,0.74,5017.5,no
3468,0.786462,yes,High,24,student,single,professional.course,no,yes,no,cellular,apr,thu,413,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,yes
3469,0.786444,yes,High,64,management,married,university.degree,no,no,no,cellular,jun,tue,205,1,999,0,nonexistent,-2.9,92.963,-40.8,1.099,5076.2,yes
3470,0.78642,yes,High,35,admin.,married,university.degree,no,yes,yes,cellular,aug,thu,176,1,999,2,failure,-1.7,94.027,-38.3,0.899,4991.6,no
3471,0.786379,yes,High,38,technician,married,university.degree,no,yes,no,cellular,aug,wed,238,4,999,0,nonexistent,-2.9,92.201,-31.4,0.854,5076.2,yes
3472,0.786324,yes,High,80,retired,married,basic.4y,no,yes,yes,cellular,oct,tue,78,1,999,1,failure,-3.4,92.431,-26.9,0.742,5017.5,no
3473,0.786183,yes,High,28,admin.,single,university.degree,no,yes,no,cellular,aug,mon,343,2,999,1,failure,-2.9,92.201,-31.4,0.861,5076.2,yes
3474,0.78616,yes,High,58,technician,married,professional.course,no,no,no,cellular,aug,tue,704,2,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,yes
3475,0.78616,yes,High,58,technician,married,professional.course,no,no,no,cellular,aug,tue,48,2,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,no
3476,0.786145,yes,High,61,admin.,married,university.degree,no,yes,no,cellular,mar,mon,136,6,999,0,nonexistent,-1.8,92.843,-50.0,1.811,5099.1,no
3477,0.786145,yes,High,44,unemployed,single,basic.4y,no,no,no,cellular,jun,tue,276,2,999,0,nonexistent,-2.9,92.963,-40.8,1.252,5076.2,no
