customer_rank,age,job,marital,education,housing,loan,contact,month,campaign,pdays,previous,poutcome,subscription_probability,predicted_subscription,campaign_priority
7075,40,admin.,married,university.degree,yes,no,telephone,may,7,999,0,nonexistent,0.19435018067934068,no,Low
7076,39,housemaid,married,basic.4y,yes,yes,telephone,may,3,999,0,nonexistent,0.19430510648923152,no,Low
7077,59,retired,married,professional.course,yes,yes,telephone,may,1,999,0,nonexistent,0.19429345625948335,no,Low
7078,33,entrepreneur,married,basic.6y,no,no,cellular,nov,2,999,1,failure,0.1942600968897432,no,Low
7079,32,housemaid,married,basic.4y,yes,no,telephone,may,1,999,0,nonexistent,0.1942230747004893,no,Low
7080,34,technician,single,high.school,yes,no,telephone,jul,2,999,0,nonexistent,0.19404923617679742,no,Low
7081,54,technician,married,university.degree,yes,no,telephone,may,4,999,1,failure,0.19404747984695525,no,Low
7082,32,services,married,professional.course,yes,no,telephone,may,1,999,0,nonexistent,0.1940284261303198,no,Low
7083,29,services,single,university.degree,no,no,telephone,may,5,999,0,nonexistent,0.19402077378892643,no,Low
7084,33,admin.,married,university.degree,yes,no,telephone,may,3,999,0,nonexistent,0.19396235109194843,no,Low
7085,31,entrepreneur,divorced,high.school,yes,no,telephone,may,1,999,0,nonexistent,0.19394599493260806,no,Low
7086,30,services,married,high.school,yes,no,telephone,may,2,999,0,nonexistent,0.19382345321767144,no,Low
7087,27,services,married,basic.9y,no,no,telephone,jul,3,999,0,nonexistent,0.19375436140911095,no,Low
7088,44,blue-collar,married,basic.9y,yes,no,telephone,may,1,999,0,nonexistent,0.19374610373957415,no,Low
7089,42,technician,married,university.degree,no,no,telephone,may,1,999,0,nonexistent,0.19371598326749415,no,Low
7090,44,technician,married,professional.course,yes,yes,telephone,may,2,999,0,nonexistent,0.19354405081144777,no,Low
7091,44,admin.,married,professional.course,no,no,cellular,nov,1,999,1,failure,0.1935074727480212,no,Low
7092,35,student,single,university.degree,no,no,telephone,may,5,999,0,nonexistent,0.19349222522248888,no,Low
7093,56,unemployed,divorced,high.school,yes,no,telephone,may,1,999,0,nonexistent,0.19347915921622091,no,Low
7094,31,management,single,university.degree,yes,no,telephone,may,1,999,0,nonexistent,0.19335714790607023,no,Low
7095,37,student,single,university.degree,no,no,telephone,may,1,999,1,failure,0.1933451480320937,no,Low
7096,27,blue-collar,married,basic.9y,yes,no,telephone,may,2,999,0,nonexistent,0.193238942385428,no,Low
7097,34,technician,married,professional.course,no,no,telephone,may,2,999,0,nonexistent,0.19322643188209895,no,Low
7098,58,retired,married,basic.6y,no,no,telephone,may,3,999,0,nonexistent,0.19318009137281889,no,Low
7099,36,admin.,single,university.degree,no,no,cellular,jul,40,999,0,nonexistent,0.19314696374888113,no,Low
7100,32,admin.,married,university.degree,no,no,telephone,may,3,999,0,nonexistent,0.19313368704380973,no,Low
7101,43,services,married,basic.4y,yes,no,cellular,nov,1,999,0,nonexistent,0.19311608234991914,no,Low
7102,43,admin.,divorced,high.school,yes,no,telephone,may,3,999,0,nonexistent,0.19308092732672968,no,Low
7103,53,blue-collar,divorced,basic.4y,yes,no,telephone,may,6,999,1,failure,0.19294779846559187,no,Low
7104,46,admin.,married,high.school,yes,no,telephone,may,3,999,0,nonexistent,0.19292442008132657,no,Low
7105,51,blue-collar,married,basic.4y,no,no,cellular,aug,19,999,0,nonexistent,0.19290064144671418,no,Low
7106,49,retired,married,basic.4y,no,no,telephone,may,3,999,0,nonexistent,0.1928830514220388,no,Low
7107,32,technician,divorced,professional.course,yes,yes,telephone,jul,1,999,0,nonexistent,0.19286645547168865,no,Low
7108,25,services,married,high.school,yes,no,telephone,may,2,999,0,nonexistent,0.19285307967441692,no,Low
7109,40,management,married,high.school,no,no,telephone,may,2,999,0,nonexistent,0.1927925385477945,no,Low
7110,38,admin.,single,university.degree,no,no,telephone,may,5,999,0,nonexistent,0.19279078806724323,no,Low
7111,54,housemaid,divorced,basic.4y,no,no,telephone,may,2,999,0,nonexistent,0.19275347208608296,no,Low
7112,57,technician,married,high.school,no,no,telephone,may,1,999,0,nonexistent,0.19274639783842523,no,Low
7113,51,self-employed,married,basic.9y,yes,no,telephone,may,2,999,0,nonexistent,0.1927331730265355,no,Low
7114,37,blue-collar,married,basic.9y,yes,no,telephone,may,1,999,0,nonexistent,0.1927193275482252,no,Low
7115,34,entrepreneur,married,basic.4y,no,no,telephone,may,1,999,0,nonexistent,0.192702113770845,no,Low
7116,27,services,single,professional.course,no,no,telephone,may,3,999,0,nonexistent,0.19265178906436023,no,Low
7117,25,self-employed,single,university.degree,no,no,telephone,may,3,999,0,nonexistent,0.19259126845122737,no,Low
7118,26,technician,married,professional.course,no,no,telephone,may,1,999,0,nonexistent,0.19253989845436473,no,Low
7119,33,blue-collar,married,basic.9y,no,no,telephone,may,1,999,0,nonexistent,0.19249441802877706,no,Low
7120,37,blue-collar,single,basic.9y,yes,no,telephone,may,2,999,0,nonexistent,0.19242810513714817,no,Low
7121,32,services,married,basic.9y,yes,no,telephone,may,2,999,0,nonexistent,0.19234472434372019,no,Low
7122,33,services,married,high.school,yes,no,cellular,nov,3,999,1,failure,0.19232249092923903,no,Low
7123,39,unemployed,married,university.degree,no,no,telephone,may,1,999,0,nonexistent,0.19231046448634048,no,Low
7124,36,blue-collar,married,basic.9y,no,no,telephone,may,2,999,0,nonexistent,0.1923015784189459,no,Low
7125,50,management,married,high.school,yes,no,telephone,jun,1,999,0,nonexistent,0.19218960661421383,no,Low
7126,27,unemployed,married,high.school,yes,no,telephone,jun,13,999,0,nonexistent,0.19214276581670023,no,Low
7127,42,admin.,single,university.degree,yes,no,telephone,may,5,999,0,nonexistent,0.1921340832015566,no,Low
7128,47,blue-collar,married,basic.6y,unknown,unknown,telephone,jun,8,999,0,nonexistent,0.19213400239419853,no,Low
7129,25,self-employed,single,university.degree,yes,no,telephone,may,2,999,0,nonexistent,0.19212024911565714,no,Low
7130,35,blue-collar,married,basic.9y,yes,no,cellular,jul,14,999,0,nonexistent,0.19208338006202447,no,Low
7131,46,retired,married,university.degree,no,no,telephone,may,2,999,0,nonexistent,0.1919449567453087,no,Low
7132,49,services,married,high.school,no,no,telephone,jun,1,999,0,nonexistent,0.19183195785862675,no,Low
7133,51,blue-collar,married,basic.9y,no,no,telephone,may,3,999,0,nonexistent,0.19174241514787338,no,Low
7134,52,blue-collar,married,professional.course,yes,no,cellular,nov,2,999,1,failure,0.1917225012095666,no,Low
7135,42,unemployed,single,basic.4y,yes,no,telephone,may,1,999,0,nonexistent,0.19171592739559665,no,Low
7136,35,technician,married,professional.course,yes,no,telephone,may,1,999,1,failure,0.19167849876082865,no,Low
7137,37,blue-collar,single,basic.9y,yes,no,telephone,may,2,999,0,nonexistent,0.19161458649586322,no,Low
7138,30,self-employed,single,university.degree,yes,no,telephone,may,2,999,0,nonexistent,0.19158015763761152,no,Low
7139,39,blue-collar,married,basic.6y,no,no,telephone,may,12,999,0,nonexistent,0.19157296634415757,no,Low
7140,60,blue-collar,married,unknown,yes,no,telephone,may,2,999,0,nonexistent,0.19137914284341023,no,Low
7141,38,entrepreneur,married,basic.9y,no,no,telephone,may,1,999,0,nonexistent,0.19134781800770023,no,Low
7142,56,management,married,basic.4y,yes,no,telephone,jun,5,999,0,nonexistent,0.19134210898351206,no,Low
7143,25,management,single,basic.4y,no,no,telephone,may,1,999,0,nonexistent,0.19125053418201296,no,Low
7144,42,retired,married,basic.9y,yes,no,telephone,may,1,999,0,nonexistent,0.19124378266516753,no,Low
7145,55,blue-collar,married,basic.9y,yes,no,telephone,may,4,999,0,nonexistent,0.19122266306965285,no,Low
7146,52,blue-collar,married,basic.9y,yes,no,telephone,may,1,999,0,nonexistent,0.191215950162153,no,Low
7147,32,blue-collar,divorced,basic.9y,no,no,telephone,may,3,999,0,nonexistent,0.19116823297994853,no,Low
7148,55,services,married,basic.9y,yes,no,telephone,jul,4,999,0,nonexistent,0.19113511284161885,no,Low
7149,42,management,married,university.degree,yes,no,telephone,may,1,999,0,nonexistent,0.19103794392864362,no,Low
7150,34,blue-collar,divorced,professional.course,no,no,telephone,jun,23,999,0,nonexistent,0.1910266342151448,no,Low
7151,38,technician,single,university.degree,yes,yes,telephone,jul,1,999,0,nonexistent,0.1909281873718019,no,Low
7152,52,technician,married,high.school,yes,no,telephone,may,2,999,0,nonexistent,0.19091378892019287,no,Low
7153,36,entrepreneur,married,university.degree,yes,no,telephone,may,4,999,0,nonexistent,0.19089189935185952,no,Low
7154,47,blue-collar,single,basic.4y,yes,no,telephone,may,1,999,0,nonexistent,0.1908743239101159,no,Low
7155,33,unemployed,married,professional.course,yes,no,telephone,may,2,999,0,nonexistent,0.19082446794744254,no,Low
7156,45,services,married,high.school,yes,no,telephone,may,2,999,0,nonexistent,0.19078829278605544,no,Low
7157,34,services,married,high.school,yes,no,telephone,jun,1,999,0,nonexistent,0.19071239570974322,no,Low
7158,42,admin.,single,university.degree,no,no,telephone,may,4,999,0,nonexistent,0.19068767708187817,no,Low
7159,26,services,divorced,basic.6y,yes,no,telephone,may,2,999,0,nonexistent,0.1906088414720842,no,Low
7160,51,technician,married,professional.course,yes,no,telephone,may,2,999,0,nonexistent,0.19050236170426454,no,Low
7161,29,technician,single,university.degree,yes,no,telephone,may,1,999,0,nonexistent,0.190469828828249,no,Low
7162,41,self-employed,married,university.degree,yes,yes,telephone,may,2,999,0,nonexistent,0.1903015580859782,no,Low
7163,35,technician,married,professional.course,yes,yes,telephone,may,2,999,0,nonexistent,0.19027385180728543,no,Low
7164,42,services,married,professional.course,yes,no,telephone,may,1,999,0,nonexistent,0.19027239336992502,no,Low
7165,29,admin.,single,university.degree,yes,no,telephone,jul,3,999,0,nonexistent,0.19020089375764182,no,Low
7166,49,admin.,divorced,high.school,yes,no,telephone,jun,20,999,0,nonexistent,0.1901915790325556,no,Low
7167,41,services,divorced,basic.9y,yes,no,telephone,jun,1,999,0,nonexistent,0.19018793901182587,no,Low
7168,57,housemaid,married,basic.6y,yes,no,telephone,may,2,999,0,nonexistent,0.19016493275693988,no,Low
7169,52,self-employed,single,university.degree,yes,no,telephone,may,1,999,0,nonexistent,0.1901262971442913,no,Low
7170,34,management,single,university.degree,no,no,telephone,may,1,999,0,nonexistent,0.19006095428678035,no,Low
7171,32,technician,single,university.degree,yes,no,telephone,may,2,999,0,nonexistent,0.19005159202847777,no,Low
7172,57,admin.,divorced,high.school,no,no,telephone,may,1,999,0,nonexistent,0.19005037037913836,no,Low
7173,29,management,single,university.degree,no,no,telephone,may,2,999,0,nonexistent,0.18999791921404266,no,Low
7174,44,blue-collar,married,basic.4y,no,yes,telephone,may,2,999,0,nonexistent,0.1899338824368358,no,Low
7175,32,admin.,married,university.degree,yes,no,telephone,jul,8,999,0,nonexistent,0.18982215023796423,no,Low
7176,42,services,married,professional.course,yes,no,telephone,may,1,999,0,nonexistent,0.18981319538863176,no,Low
7177,41,services,divorced,basic.9y,yes,no,telephone,may,3,999,0,nonexistent,0.18977846746321544,no,Low
7178,53,blue-collar,married,basic.4y,yes,no,telephone,jun,18,999,0,nonexistent,0.1897662554862966,no,Low
7179,58,management,married,unknown,yes,no,telephone,jun,1,999,0,nonexistent,0.1897303721120049,no,Low
7180,53,technician,married,professional.course,yes,no,telephone,jul,2,999,0,nonexistent,0.18972384313565482,no,Low
7181,31,technician,married,professional.course,no,no,telephone,may,2,999,0,nonexistent,0.18969229100646084,no,Low
7182,47,blue-collar,married,basic.4y,yes,no,telephone,may,2,999,0,nonexistent,0.18967006682378468,no,Low
7183,57,admin.,divorced,high.school,yes,no,telephone,jul,2,999,0,nonexistent,0.18965427470983515,no,Low
7184,39,management,married,basic.9y,yes,no,telephone,may,1,999,0,nonexistent,0.1896097802400697,no,Low
7185,41,blue-collar,married,basic.6y,yes,no,telephone,may,1,999,0,nonexistent,0.1895499580724116,no,Low
7186,28,admin.,single,unknown,no,no,telephone,may,2,999,0,nonexistent,0.1893990002390644,no,Low
7187,45,unemployed,married,high.school,yes,no,telephone,may,1,999,0,nonexistent,0.18922316342341827,no,Low
7188,53,management,divorced,university.degree,unknown,unknown,telephone,jun,12,999,0,nonexistent,0.18918037982432742,no,Low
7189,43,technician,single,professional.course,yes,no,telephone,may,3,999,0,nonexistent,0.18906267546398736,no,Low
7190,47,management,married,basic.4y,yes,no,telephone,jun,3,999,0,nonexistent,0.18903400025786576,no,Low
7191,53,admin.,married,basic.9y,yes,no,telephone,may,3,999,0,nonexistent,0.1889717627669065,no,Low
7192,24,blue-collar,married,basic.4y,yes,no,telephone,may,1,999,0,nonexistent,0.18889363628711045,no,Low
7193,47,technician,married,basic.9y,no,no,telephone,may,3,999,0,nonexistent,0.18888250008774746,no,Low
7195,32,technician,married,professional.course,no,no,telephone,may,2,999,0,nonexistent,0.1888359080494261,no,Low
7194,32,technician,married,professional.course,no,no,telephone,may,2,999,0,nonexistent,0.1888359080494261,no,Low
7196,40,blue-collar,married,basic.9y,no,no,telephone,may,2,999,0,nonexistent,0.18878153649256188,no,Low
7197,37,self-employed,married,basic.9y,yes,yes,telephone,may,1,999,0,nonexistent,0.18873515659635323,no,Low
7198,37,technician,married,basic.9y,no,no,telephone,may,3,999,0,nonexistent,0.18844422045718265,no,Low
7199,47,technician,married,professional.course,no,no,telephone,may,1,999,0,nonexistent,0.1884406908760004,no,Low
7200,37,blue-collar,single,unknown,no,no,telephone,may,3,999,0,nonexistent,0.18842442034807072,no,Low
7201,42,entrepreneur,married,unknown,yes,no,telephone,may,1,999,0,nonexistent,0.1881868208250023,no,Low
7202,45,services,married,basic.9y,yes,yes,telephone,may,1,999,0,nonexistent,0.1881690438126261,no,Low
7203,43,entrepreneur,married,university.degree,no,no,telephone,may,2,999,0,nonexistent,0.1881590814425441,no,Low
7204,36,blue-collar,married,basic.9y,no,no,telephone,may,3,999,0,nonexistent,0.18814186388409926,no,Low
7205,55,unemployed,married,basic.4y,yes,no,telephone,may,2,999,0,nonexistent,0.18807022686278876,no,Low
7206,31,services,married,basic.9y,yes,no,telephone,may,5,999,0,nonexistent,0.18804245839865644,no,Low
7207,41,blue-collar,married,basic.4y,no,no,cellular,nov,3,999,1,failure,0.18801490793999195,no,Low
7208,49,admin.,divorced,basic.9y,yes,no,telephone,may,3,999,0,nonexistent,0.18797884028254003,no,Low
7209,46,blue-collar,married,basic.9y,yes,no,telephone,may,1,999,0,nonexistent,0.18788685116493442,no,Low
7210,40,blue-collar,married,high.school,no,yes,telephone,may,1,999,0,nonexistent,0.18784200473768706,no,Low
7211,32,blue-collar,married,basic.4y,no,no,telephone,may,2,999,0,nonexistent,0.18782220748177564,no,Low
7212,31,admin.,married,high.school,yes,no,cellular,nov,2,999,1,failure,0.18766353567498104,no,Low
7213,44,services,married,high.school,no,no,telephone,may,2,999,0,nonexistent,0.18752207832466847,no,Low
7214,27,blue-collar,married,basic.4y,no,no,telephone,may,2,999,0,nonexistent,0.18746446617533097,no,Low
7215,33,admin.,married,university.degree,yes,no,telephone,jul,4,999,0,nonexistent,0.18746024811070752,no,Low
7216,47,technician,married,professional.course,no,no,telephone,jul,3,999,0,nonexistent,0.18745042902857334,no,Low
7217,51,services,married,high.school,yes,no,telephone,jun,1,999,0,nonexistent,0.18733785480311801,no,Low
7218,34,self-employed,single,university.degree,yes,no,telephone,may,2,999,0,nonexistent,0.1872861061916349,no,Low
7219,36,technician,single,high.school,yes,yes,telephone,may,5,999,0,nonexistent,0.1872694572569541,no,Low
7220,43,services,divorced,basic.9y,yes,no,telephone,may,4,999,0,nonexistent,0.18724122829817094,no,Low
7221,57,technician,divorced,basic.4y,yes,no,telephone,may,2,999,0,nonexistent,0.1871380086284425,no,Low
7222,38,admin.,divorced,high.school,yes,no,telephone,may,2,999,0,nonexistent,0.18712305814151903,no,Low
7223,40,admin.,married,high.school,yes,yes,telephone,may,2,999,0,nonexistent,0.1870606971386709,no,Low
7224,36,technician,married,professional.course,yes,no,telephone,may,2,999,0,nonexistent,0.1870361771693153,no,Low
7225,60,blue-collar,married,basic.9y,no,no,telephone,may,1,999,0,nonexistent,0.1869493098203895,no,Low
7226,36,services,married,basic.6y,no,no,telephone,may,1,999,0,nonexistent,0.18692462478110866,no,Low
7227,29,services,single,high.school,yes,no,telephone,jul,1,999,0,nonexistent,0.18689176202421087,no,Low
7228,37,services,married,basic.9y,yes,no,telephone,may,1,999,0,nonexistent,0.18685481592137246,no,Low
7229,40,housemaid,married,high.school,yes,no,telephone,jun,7,999,0,nonexistent,0.18683247187588836,no,Low
7230,39,admin.,married,high.school,yes,no,telephone,may,3,999,0,nonexistent,0.18676772849401949,no,Low
7231,49,blue-collar,married,basic.9y,no,no,telephone,jul,1,999,0,nonexistent,0.1867325292676493,no,Low
7232,47,admin.,married,high.school,no,no,telephone,may,1,999,0,nonexistent,0.18672570700299168,no,Low
7233,39,services,married,high.school,yes,yes,telephone,may,1,999,0,nonexistent,0.18670059254065868,no,Low
7234,27,admin.,single,high.school,no,no,cellular,jul,20,999,0,nonexistent,0.18666068694912105,no,Low
7235,42,services,married,high.school,no,no,telephone,jun,1,999,0,nonexistent,0.18664785131745507,no,Low
7236,54,services,single,high.school,no,no,telephone,may,1,999,0,nonexistent,0.18664634579204348,no,Low
7237,49,entrepreneur,married,high.school,no,no,telephone,may,1,999,0,nonexistent,0.18656714403790559,no,Low
7238,35,blue-collar,married,basic.9y,yes,no,telephone,may,1,999,0,nonexistent,0.1865444648302201,no,Low
7239,56,technician,married,university.degree,no,no,cellular,jul,19,999,0,nonexistent,0.1864512974479831,no,Low
7240,31,technician,divorced,professional.course,yes,yes,telephone,may,2,999,0,nonexistent,0.1864056520937887,no,Low
7241,25,student,single,high.school,yes,no,telephone,may,9,999,0,nonexistent,0.18626391516039972,no,Low
7242,46,blue-collar,married,basic.4y,yes,no,telephone,may,3,999,0,nonexistent,0.18619841726981412,no,Low
7243,32,services,married,high.school,yes,no,telephone,may,2,999,0,nonexistent,0.186158952587485,no,Low
7244,45,services,married,professional.course,yes,no,cellular,jul,23,999,0,nonexistent,0.18614405012753124,no,Low
7245,38,unemployed,single,high.school,yes,no,telephone,may,3,999,0,nonexistent,0.18597009385411498,no,Low
7246,27,unemployed,single,university.degree,no,no,telephone,jul,1,999,0,nonexistent,0.18581328483267598,no,Low
7247,30,admin.,single,high.school,yes,no,telephone,jul,1,999,0,nonexistent,0.18579550495662867,no,Low
7248,40,blue-collar,married,basic.4y,no,no,telephone,may,1,999,0,nonexistent,0.185663379704973,no,Low
7249,42,services,married,high.school,yes,no,telephone,may,2,999,0,nonexistent,0.18565677404343583,no,Low
7250,44,blue-collar,married,basic.4y,yes,no,telephone,jun,4,999,0,nonexistent,0.18557756149225335,no,Low
7251,42,unemployed,married,basic.4y,yes,no,telephone,may,6,999,0,nonexistent,0.18555876026295764,no,Low
7252,55,admin.,married,university.degree,yes,yes,telephone,may,2,999,0,nonexistent,0.18552551398759573,no,Low
7253,44,blue-collar,married,high.school,no,no,telephone,may,4,999,0,nonexistent,0.1854990087617774,no,Low
7254,52,self-employed,married,university.degree,no,no,telephone,may,3,999,0,nonexistent,0.1854937439482012,no,Low
7255,33,services,married,basic.9y,yes,no,telephone,may,2,999,0,nonexistent,0.18542452189861655,no,Low
7256,35,self-employed,married,university.degree,yes,yes,telephone,may,1,999,0,nonexistent,0.18539922636096598,no,Low
7257,36,technician,married,basic.9y,no,no,telephone,may,3,999,0,nonexistent,0.18533989298177678,no,Low
7258,59,blue-collar,divorced,basic.4y,no,no,telephone,may,2,999,0,nonexistent,0.18529673858687132,no,Low
7259,25,student,single,high.school,yes,no,telephone,may,7,999,0,nonexistent,0.1852335830537383,no,Low
7260,24,management,single,university.degree,yes,no,telephone,may,2,999,0,nonexistent,0.18520656844014852,no,Low
7261,31,entrepreneur,married,basic.6y,yes,no,telephone,may,5,999,0,nonexistent,0.18520407450611073,no,Low
7262,49,management,married,university.degree,yes,no,telephone,jul,12,999,0,nonexistent,0.18500415920462934,no,Low
7263,26,admin.,married,university.degree,no,no,telephone,may,4,999,0,nonexistent,0.18497529286412187,no,Low
7264,34,admin.,married,university.degree,yes,yes,telephone,may,6,999,0,nonexistent,0.18496647058227406,no,Low
7265,59,management,married,basic.4y,yes,no,telephone,may,5,999,0,nonexistent,0.18493015537322416,no,Low
7266,33,services,single,basic.6y,no,no,telephone,may,2,999,0,nonexistent,0.18488917078546546,no,Low
7267,54,admin.,married,university.degree,yes,no,telephone,may,1,999,0,nonexistent,0.18476780106680388,no,Low
7268,32,technician,married,professional.course,no,no,telephone,may,1,999,0,nonexistent,0.18474661288310165,no,Low
7269,44,blue-collar,married,professional.course,yes,no,telephone,may,3,999,0,nonexistent,0.18473332022956618,no,Low
7270,50,technician,married,high.school,yes,no,telephone,may,1,999,0,nonexistent,0.1846345413613415,no,Low
7271,44,admin.,married,high.school,yes,yes,telephone,may,1,999,0,nonexistent,0.18443242365292478,no,Low
7272,48,services,married,high.school,yes,no,telephone,may,1,999,0,nonexistent,0.18437475265082595,no,Low
7273,58,management,married,university.degree,no,yes,telephone,may,1,999,0,nonexistent,0.18429999637599767,no,Low
7274,34,blue-collar,single,basic.6y,yes,no,telephone,may,1,999,0,nonexistent,0.18414460296844232,no,Low
7275,53,retired,divorced,high.school,yes,no,telephone,may,3,999,0,nonexistent,0.18414270690431916,no,Low
7276,34,self-employed,divorced,university.degree,yes,no,telephone,jul,3,999,0,nonexistent,0.18413249003264062,no,Low
7277,45,admin.,married,high.school,no,yes,telephone,may,3,999,0,nonexistent,0.18404450563430677,no,Low
7278,55,retired,married,basic.9y,no,no,telephone,jul,3,999,0,nonexistent,0.18404189836568283,no,Low
7279,48,management,married,university.degree,yes,no,telephone,may,2,999,0,nonexistent,0.18395621968044057,no,Low
7280,50,services,married,high.school,yes,no,cellular,nov,1,999,1,failure,0.18395112307135036,no,Low
7281,51,services,married,high.school,no,no,telephone,may,1,999,0,nonexistent,0.18379581860575567,no,Low
7282,31,blue-collar,married,basic.9y,no,no,telephone,may,1,999,0,nonexistent,0.18376576910573492,no,Low
7283,49,technician,married,professional.course,yes,no,telephone,may,1,999,0,nonexistent,0.18369583027742767,no,Low
7284,37,admin.,divorced,basic.9y,yes,no,telephone,jun,2,999,0,nonexistent,0.18364900383228613,no,Low
7285,33,management,married,high.school,yes,no,telephone,may,1,999,0,nonexistent,0.1835964934016858,no,Low
7286,36,admin.,married,university.degree,no,yes,telephone,may,2,999,0,nonexistent,0.18345998502970354,no,Low
7287,44,management,married,university.degree,yes,no,telephone,may,1,999,0,nonexistent,0.1834278942359703,no,Low
7288,48,blue-collar,married,professional.course,no,no,telephone,may,2,999,0,nonexistent,0.18338285675703186,no,Low
7289,36,services,married,high.school,yes,no,telephone,may,1,999,0,nonexistent,0.18336650454183645,no,Low
7290,26,technician,single,professional.course,no,no,telephone,may,3,999,0,nonexistent,0.1833396284977958,no,Low
7291,53,blue-collar,divorced,basic.4y,yes,no,telephone,may,2,999,0,nonexistent,0.18333810884451587,no,Low
7292,33,admin.,married,basic.9y,no,no,telephone,may,1,999,0,nonexistent,0.18329804216646312,no,Low
7293,35,blue-collar,married,basic.9y,no,no,telephone,may,2,999,0,nonexistent,0.18325532545880166,no,Low
7294,41,self-employed,married,university.degree,yes,no,telephone,may,6,999,0,nonexistent,0.1832449580127692,no,Low
7295,30,technician,married,professional.course,no,yes,telephone,may,2,999,0,nonexistent,0.18321408309315304,no,Low
7296,37,blue-collar,married,basic.9y,no,yes,telephone,may,1,999,0,nonexistent,0.1831741248449547,no,Low
7297,59,management,married,university.degree,no,no,telephone,may,2,999,0,nonexistent,0.18317350672754543,no,Low
7298,44,blue-collar,divorced,basic.9y,no,no,telephone,may,1,999,0,nonexistent,0.18313007208407817,no,Low
7299,41,technician,married,high.school,yes,yes,telephone,may,2,999,0,nonexistent,0.1830819444567712,no,Low
7300,32,blue-collar,married,basic.9y,yes,no,telephone,may,1,999,0,nonexistent,0.18305812045687828,no,Low
7301,58,blue-collar,married,basic.4y,no,no,telephone,may,3,999,0,nonexistent,0.18302079781814123,no,Low
7302,38,unemployed,married,basic.4y,yes,no,telephone,jul,1,999,0,nonexistent,0.18298247317099123,no,Low
7303,40,technician,married,professional.course,no,no,telephone,may,12,999,0,nonexistent,0.1828971464056543,no,Low
7304,33,services,single,basic.9y,no,no,telephone,may,14,999,0,nonexistent,0.18288988268394335,no,Low
7305,37,services,married,high.school,yes,no,telephone,may,1,999,0,nonexistent,0.18286053480731293,no,Low
7306,29,technician,single,university.degree,no,no,telephone,may,2,999,0,nonexistent,0.1828251261862214,no,Low
7307,46,management,married,basic.9y,no,no,telephone,may,1,999,0,nonexistent,0.182823902736711,no,Low
7308,39,blue-collar,married,basic.4y,yes,no,telephone,may,3,999,0,nonexistent,0.18275936062393605,no,Low
7309,55,entrepreneur,divorced,professional.course,no,no,telephone,jul,4,999,0,nonexistent,0.1827219649513091,no,Low
7310,34,self-employed,single,professional.course,yes,no,telephone,may,7,999,1,failure,0.18269196135186758,no,Low
7311,40,blue-collar,married,basic.9y,yes,no,telephone,may,2,999,0,nonexistent,0.18266833300857474,no,Low
7312,57,blue-collar,married,basic.4y,yes,no,telephone,jun,5,999,0,nonexistent,0.18266175926993386,no,Low
7313,41,management,married,unknown,yes,no,telephone,may,1,999,0,nonexistent,0.1826437098897286,no,Low
7314,34,self-employed,married,university.degree,yes,yes,telephone,may,4,999,0,nonexistent,0.18262962958870468,no,Low
7315,34,blue-collar,married,basic.9y,no,no,telephone,jun,29,999,0,nonexistent,0.1825903411907192,no,Low
7316,47,services,divorced,high.school,yes,no,telephone,may,5,999,0,nonexistent,0.1825673884157138,no,Low
7317,53,entrepreneur,divorced,unknown,no,no,telephone,may,1,999,0,nonexistent,0.18254354284234972,no,Low
7318,24,services,single,high.school,no,no,telephone,may,2,999,0,nonexistent,0.1825365239914196,no,Low
7319,54,blue-collar,married,basic.6y,no,no,cellular,nov,5,999,1,failure,0.18249083934675578,no,Low
7320,48,blue-collar,married,high.school,no,no,telephone,may,4,999,0,nonexistent,0.18243655842803655,no,Low
7321,49,admin.,single,unknown,yes,no,telephone,may,2,999,0,nonexistent,0.18215774409199403,no,Low
7322,34,blue-collar,married,basic.9y,no,no,telephone,may,3,999,0,nonexistent,0.18214203527107897,no,Low
7323,48,admin.,married,unknown,no,no,cellular,nov,2,999,1,failure,0.1821345199491134,no,Low
7324,59,services,married,high.school,no,no,telephone,may,2,999,0,nonexistent,0.18198825652107653,no,Low
7325,59,entrepreneur,married,university.degree,yes,no,telephone,may,2,999,0,nonexistent,0.18194102099178713,no,Low
7326,27,housemaid,married,basic.9y,yes,no,telephone,may,1,999,0,nonexistent,0.1819055388125899,no,Low
7327,35,admin.,married,high.school,no,no,telephone,may,3,999,0,nonexistent,0.1818009523048906,no,Low
7328,37,technician,married,university.degree,no,no,telephone,may,2,999,0,nonexistent,0.18174360014186794,no,Low
7329,48,technician,married,professional.course,no,no,telephone,may,7,999,0,nonexistent,0.18170646881791438,no,Low
7330,46,management,married,basic.6y,no,no,telephone,may,2,999,0,nonexistent,0.18166121393161525,no,Low
7331,45,unemployed,married,high.school,no,no,telephone,may,2,999,0,nonexistent,0.1816392295107809,no,Low
7332,58,management,married,basic.6y,no,no,telephone,may,1,999,0,nonexistent,0.18158693088220718,no,Low
7333,46,blue-collar,married,basic.9y,no,no,telephone,may,3,999,0,nonexistent,0.1815763898542783,no,Low
7334,37,services,married,high.school,no,no,telephone,may,1,999,0,nonexistent,0.1815751906853615,no,Low
7335,34,blue-collar,married,basic.9y,no,no,telephone,may,3,999,0,nonexistent,0.18151112242803916,no,Low
7336,33,services,married,basic.4y,no,no,telephone,may,1,999,0,nonexistent,0.18139079611097317,no,Low
